ID,date,home_team,away_team,home_score,away_score,competition,stadium,city,country,neutral,world_cup,winner,station_id,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
967,1975-06-14,New Zealand,Scotland,24,0,1975 Scotland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,home_team,,,,,,,,,,,,
968,1975-06-21,South Africa,France,38,25,1975 France rugby union tour of South Africa,Free State Stadium,Bloemfontein,South Africa,False,False,home_team,68442,Winter,5.7,,,0.0,,,,,,
969,1975-06-28,South Africa,France,33,18,1975 France rugby union tour of South Africa,Loftus Versfeld,Pretoria,South Africa,False,False,home_team,,,,,,,,,,,,
970,1975-10-19,France,Argentina,29,6,1975 Argentina tour of France,Stade de Gerland,Lyon,France,False,False,home_team,07480,Autumn,10.3,7.3,10.1,0.0,,,,,,
971,1975-10-25,France,Argentina,36,21,1975 Argentina tour of France,Parc des Princes,Paris,France,False,False,home_team,07149,Autumn,10.2,9.0,14.2,0.0,,,8.5,,,
972,1975-12-06,Scotland,Australia,10,3,"1975–76 Australia tour of Great Britain, Ireland and North America",Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Winter,7.6,3.0,10.0,0.0,,258.0,18.0,,1029.8,
974,1976-01-03,England,Australia,23,6,"1975–76 Australia tour of Great Britain, Ireland and North America",Twickenham Stadium,London,England,False,False,home_team,03772,Winter,6.4,2.0,11.0,0.5,,292.0,27.7,,1018.2,
975,1976-01-10,Scotland,France,6,13,1976 Five Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Winter,6.6,-3.0,12.0,0.3,,,38.3,,1008.1,
976,1976-01-17,Ireland,Australia,10,20,"1975–76 Australia tour of Great Britain, Ireland and North America",Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,7.6,6.5,8.2,0.1,,,6.0,,1032.4,
977,1976-01-17,England,Wales,9,21,1976 Five Nations Championship,Twickenham,London,England,False,False,away_team,03772,Winter,6.8,3.0,10.0,0.0,,308.0,8.6,,1031.7,
978,1976-02-07,France,Ireland,26,3,1976 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Winter,2.1,-1.4,7.5,0.0,,,3.3,,,
980,1976-02-21,Ireland,Wales,9,34,1976 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,7.5,5.6,11.5,0.0,,164.0,19.5,,1011.6,
981,1976-02-21,Scotland,England,22,12,1976 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Winter,5.4,2.0,8.0,1.0,,137.0,17.8,,1016.3,
982,1976-03-06,England,Ireland,12,13,1976 Five Nations Championship,Twickenham,London,England,False,False,away_team,03772,Spring,1.4,-1.0,5.0,0.0,,,,,,
984,1976-03-20,Ireland,Scotland,6,15,1976 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Spring,6.2,4.7,9.6,6.3,,156.0,31.0,,1014.2,
985,1976-03-20,France,England,30,9,1976 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Spring,4.4,0.0,9.4,0.0,,66.0,12.0,,,
986,1976-06-05,New Zealand,Ireland,11,3,1976 Ireland rugby union tour of New Zealand and Fiji,Athletic Park,Wellington,New Zealand,False,False,home_team,,,,,,,,,,,,
988,1976-08-14,South Africa,New Zealand,9,15,1976 New Zealand tour,Free State Stadium,Bloemfontein,South Africa,False,False,away_team,68442,Winter,3.6,,,0.0,,,,,,
989,1976-09-04,South Africa,New Zealand,15,10,1976 New Zealand tour,Newlands,Cape Town,South Africa,False,False,home_team,68816,Spring,12.2,,18.0,,,,,,,
991,1976-10-24,France,Australia,18,15,1976 Australia tour of France and Italy,Stade Chaban-Delmas,Bordeaux,France,False,False,home_team,07510,Autumn,9.4,6.0,14.9,1.6,,,,,,
992,1976-10-30,France,Australia,34,6,1976 Australia tour of France and Italy,Parc des Princes,Paris,France,False,False,home_team,07149,Autumn,9.8,8.8,11.0,1.6,,20.0,18.7,,,
994,1977-01-15,England,Scotland,26,6,1977 Five Nations Championship,Twickenham Stadium,London,England,False,False,home_team,03772,Winter,3.3,2.0,5.0,1.3,,298.0,24.3,,1001.8,
995,1977-02-01,England,France,3,4,1977 Five Nations Championship,Twickenham,London,England,False,False,away_team,03772,Winter,1.1,-1.0,2.0,5.1,,,8.7,,1012.3,
996,1977-02-05,France,Wales,16,9,1977 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Winter,11.2,7.6,13.7,0.8,,,,,,
997,1977-02-05,Ireland,England,0,4,1977 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,6.5,4.0,8.7,4.6,,213.0,18.8,,1000.0,
998,1977-02-19,Scotland,Ireland,21,18,1977 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Winter,3.5,1.0,6.0,1.3,,,8.7,,989.9,
999,1977-03-05,France,Scotland,23,3,1977 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Spring,6.9,1.4,13.1,0.0,,,,,,
1001,1977-03-19,Scotland,Wales,9,18,1977 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Spring,5.9,3.0,8.0,2.0,,,18.0,,1004.2,
1002,1977-03-19,Ireland,France,6,15,1977 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Spring,6.6,5.4,9.8,6.8,,307.0,20.8,,1003.2,
1003,1977-06-25,Argentina,France,3,26,1977 France tour of Argentina,Ferro Carrill Oeste,Buenos Aires,Argentina,False,False,away_team,87582,Winter,7.5,6.0,,10.9,,,,,,
1004,1977-07-02,Argentina,France,18,18,1977 France tour of Argentina,Ferro Carrill Oeste,Buenos Aires,Argentina,False,False,,87582,Winter,15.8,13.0,,0.0,,,,,,
1005,1977-11-11,France,New Zealand,18,13,1977 New Zealand tour,Stadium Municipal,Toulouse,France,False,False,home_team,07630,Autumn,12.2,4.2,21.8,0.0,,,,,,
1006,1977-11-19,France,New Zealand,3,15,1977 New Zealand tour,Parc des Princes,Paris,France,False,False,away_team,07149,Autumn,3.9,0.7,7.0,0.0,,234.0,12.8,,,
1007,1978-01-21,France,England,15,6,1978 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Winter,1.8,-1.4,6.4,0.0,,,,,,
1008,1978-01-21,Ireland,Scotland,12,9,1978 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,6.1,-0.2,9.1,5.3,,171.0,20.1,,998.2,
1009,1978-02-04,England,Wales,6,9,1978 Five Nations Championship,Twickenham,London,England,False,False,away_team,03772,Winter,4.9,3.0,7.0,9.1,,141.0,13.1,,1018.8,
1010,1978-02-04,Scotland,France,16,19,1978 Five Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Winter,2.9,2.0,3.0,6.1,,,7.8,,1013.1,
1012,1978-02-18,France,Ireland,10,9,1978 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Winter,-3.1,-7.1,-0.1,10.2,30.0,,,,,
1013,1978-03-04,Ireland,Wales,16,20,1978 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Spring,4.4,-1.1,10.0,0.0,,,8.9,,,
1014,1978-03-04,Scotland,England,0,15,1978 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Spring,4.1,1.0,8.0,0.0,,,14.4,,,
1015,1978-03-18,England,Ireland,15,9,1978 Five Nations Championship,Twickenham,London,England,False,False,home_team,03772,Spring,4.4,-1.0,9.0,0.0,,248.0,9.3,,,
1017,1978-06-11,Australia,Wales,18,8,1978 Wales tour of Australia,Ballymore Stadium,Brisbane,Australia,False,False,home_team,,,,,,,,,,,,
1018,1978-06-17,Australia,Wales,19,17,1978 Wales tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,home_team,94767,Winter,10.3,7.3,16.9,0.0,,,,,,
1019,1978-08-19,New Zealand,Australia,13,12,1978 Australia tour of New Zealand,Athletic Park,Wellington,New Zealand,False,False,home_team,,,,,,,,,,,,
1020,1978-08-26,New Zealand,Australia,22,6,1978 Australia tour of New Zealand,Lancaster Park,Christchurch,New Zealand,False,False,home_team,93781,Winter,,5.4,14.9,,,,,,,
1021,1978-09-09,New Zealand,Australia,16,30,1978 Australia tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,away_team,,,,,,,,,,,,
1023,1978-11-04,Ireland,New Zealand,6,10,1978 New Zealand rugby union tour of Britain and Ireland,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Autumn,15.4,11.1,17.5,0.0,,220.0,26.7,,1018.5,
1025,1978-11-25,England,New Zealand,6,16,1978 New Zealand rugby union tour of Britain and Ireland,Twickenham,London,England,False,False,away_team,03772,Autumn,3.8,1.0,7.0,0.0,,274.0,14.1,,1021.7,
1026,1978-12-09,Scotland,New Zealand,9,18,1978 New Zealand tour,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Winter,4.9,4.0,6.0,10.9,,,7.7,,995.6,
1027,1979-01-20,Scotland,Wales,13,19,1979 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Winter,3.4,2.0,4.0,5.1,,103.0,48.7,,1016.5,
1028,1979-01-20,Ireland,France,9,9,1979 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,,03969,Winter,4.7,0.9,6.2,0.4,,125.0,25.1,,1004.1,
1029,1979-02-01,England,France,7,6,1979 Five Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,6.7,5.0,9.0,7.9,,183.0,20.4,,994.0,
1031,1979-02-03,England,Scotland,7,7,1979 Five Nations Championship,Twickenham Stadium,London,England,False,False,,03772,Winter,0.7,-4.0,6.0,0.0,,230.0,9.3,,1007.7,
1032,1979-02-17,Ireland,England,12,7,1979 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,1.4,-0.6,3.6,11.0,,125.0,26.1,,1020.5,
1033,1979-02-17,France,Wales,14,13,1979 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Winter,-2.4,-3.9,0.3,0.3,10.0,2.0,17.7,,,
1034,1979-03-03,Scotland,Ireland,11,11,1979 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,,03171,Spring,7.3,2.0,12.0,0.0,,240.0,40.3,,1003.0,
1036,1979-03-17,France,Scotland,21,17,1979 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Spring,2.8,-0.8,8.3,4.0,,,9.0,,,
1037,1979-06-03,Australia,Ireland,12,27,1979 Ireland tour of Australia,Ballymore Stadium,Brisbane,Australia,False,False,away_team,,,,,,,,,,,,
1038,1979-06-16,Australia,Ireland,3,9,1979 Ireland tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,away_team,94767,Winter,14.0,6.2,17.9,0.0,,,,,,
1039,1979-07-07,New Zealand,France,23,9,1979 French tour of Fiji & New Zealand,Lancaster Park,Christchurch,New Zealand,False,False,home_team,93781,Winter,,2.4,12.2,,,,,,,
1040,1979-07-14,New Zealand,France,19,24,1979 French tour of Fiji & New Zealand,Eden Park,Auckland,New Zealand,False,False,away_team,,,,,,,,,,,,
1041,1979-07-28,Australia,New Zealand,12,6,1979 New Zealand tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,home_team,94767,Winter,9.3,4.9,14.7,0.0,,,,,,
1042,1979-10-27,Argentina,Australia,24,13,1979 Australia tour of Argentina,Estadio Ricardo Etcheverry,Buenos Aires,Argentina,False,False,home_team,87582,Spring,20.6,,,0.0,,,,,,
1043,1979-11-03,Argentina,Australia,12,17,1979 Australia tour of Argentina,Estadio Ricardo Etcheverry,Buenos Aires,Argentina,False,False,away_team,87582,Spring,19.9,15.0,23.0,0.0,,,,,,
1044,1979-11-10,Scotland,New Zealand,6,20,1979 New Zealand tour,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Autumn,2.1,-3.0,6.0,0.0,,244.0,15.4,,1014.4,
1045,1979-11-24,England,New Zealand,9,10,"1979 New Zealand rugby union tour of England, Scotland and Italy",Twickenham,London,England,False,False,away_team,03772,Autumn,4.6,1.0,9.0,0.0,,220.0,8.3,,1022.1,
1047,1980-01-19,England,Ireland,24,9,1980 Five Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,2.2,-1.0,4.0,0.3,,124.0,12.2,,1005.2,
1048,1980-02-02,Ireland,Scotland,22,15,1980 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,6.1,-1.4,6.7,4.3,,242.0,22.4,,997.1,
1049,1980-02-02,France,England,13,17,1980 Five Nations Championship,Parc des Princes,Paris,France,False,False,away_team,07149,Winter,7.5,5.0,10.2,5.5,,,,,,
1050,1980-02-16,Scotland,France,22,14,1980 Five Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,home_team,03171,Winter,2.1,-2.0,6.0,0.0,,,1.5,,1014.8,
1051,1980-02-16,England,Wales,9,8,1980 Five Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,6.2,3.0,9.0,4.1,,,4.4,,1018.5,
1053,1980-03-01,France,Ireland,19,18,1980 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Spring,4.8,0.6,7.0,0.0,,,,,,
1054,1980-03-15,Ireland,Wales,21,7,1980 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Spring,4.9,-0.1,6.5,0.0,,118.0,16.8,,,
1055,1980-03-15,Scotland,England,18,30,1980 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Spring,4.1,3.0,5.0,0.3,,,,,,
1056,1980-06-21,Australia,New Zealand,13,9,1980 New Zealand tour of Australia and Fiji,Sydney Cricket Ground,Sydney,Australia,False,False,home_team,94767,Winter,10.7,6.7,17.0,0.0,,,,,,
1057,1980-06-28,Australia,New Zealand,9,12,1980 New Zealand tour of Australia and Fiji,Ballymore Stadium,Brisbane,Australia,False,False,away_team,,,,,,,,,,,,
1058,1980-07-12,Australia,New Zealand,26,10,1980 New Zealand tour of Australia and Fiji,Sydney Cricket Ground,Sydney,Australia,False,False,home_team,94767,Winter,8.8,4.0,16.9,0.0,,,,,,
1060,1980-11-08,South Africa,France,37,15,1980 France rugby union tour of South Africa,Loftus Versfeld,Pretoria,South Africa,False,False,home_team,,,,,,,,,,,,
1062,1981-01-17,France,Scotland,16,9,1981 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Winter,5.5,4.0,6.2,4.9,,,,,,
1063,1981-02-07,Ireland,France,13,19,1981 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,10.8,6.0,12.2,5.3,,243.0,35.8,,,
1064,1981-02-07,Scotland,Wales,15,6,1981 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Winter,8.8,5.0,12.0,0.3,,,,,,
1065,1981-02-21,England,Scotland,23,17,1981 Five Nations Championship,Twickenham Stadium,London,England,False,False,home_team,03772,Winter,0.2,-3.0,4.0,0.0,,,9.4,,1019.6,
1067,1981-03-07,Ireland,England,6,10,1981 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Spring,12.3,7.0,15.5,0.4,,204.0,33.2,,,
1068,1981-03-07,France,Wales,19,15,1981 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Spring,12.3,9.1,15.7,5.2,,193.0,25.4,,,
1069,1981-03-21,England,France,12,16,1981 Five Nations Championship,Twickenham,London,England,False,False,away_team,03772,Spring,10.8,10.0,13.0,1.0,,208.0,35.2,,996.2,
1070,1981-03-21,Scotland,Ireland,10,9,1981 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Spring,2.1,1.0,3.0,9.4,,,,,,
1071,1981-05-30,Argentina,England,19,19,1981 England tour of Argentina,Ferrocarril Stadium,Buenos Aires,Argentina,False,False,,87582,Autumn,18.7,18.0,20.0,0.0,,,,,,
1072,1981-05-30,South Africa,Ireland,23,15,1981 Ireland rugby union tour of South Africa,Newlands,Cape Town,South Africa,False,False,home_team,68816,Autumn,13.8,6.0,,0.0,,,,,,
1074,1981-06-06,Argentina,England,6,12,1981 England tour of Argentina,Ferrocarril Stadium,Buenos Aires,Argentina,False,False,away_team,87582,Winter,12.0,10.0,14.0,0.0,,,,,,
1076,1981-06-20,New Zealand,Scotland,40,15,1981 Scotland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,home_team,,,,,,,,,,,,
1077,1981-07-05,Australia,France,17,15,1981 France tour of Australia,Ballymore Stadium,Brisbane,Australia,False,False,home_team,,,,,,,,,,,,
1078,1981-07-11,Australia,France,24,14,1981 France tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,home_team,94767,Winter,9.7,2.5,14.9,0.0,,,,,,
1079,1981-08-15,New Zealand,South Africa,14,9,1981 South Africa tour,Lancaster Park,Christchurch,New Zealand,False,False,home_team,93781,Winter,,5.2,11.2,,,,,,,
1080,1981-08-29,New Zealand,South Africa,12,24,1981 South Africa tour,Athletic Park,Wellington,New Zealand,False,False,away_team,,,,,,,,,,,,
1081,1981-09-12,New Zealand,South Africa,25,22,1981 South Africa tour,Eden Park,Auckland,New Zealand,False,False,home_team,,,,,,,,,,,,
1082,1981-11-14,France,New Zealand,9,13,1981 New Zealand tour,Stadium Municipal,Toulouse,France,False,False,away_team,07630,Autumn,5.2,-1.1,11.3,0.0,,323.0,6.8,,,
1083,1981-11-21,France,New Zealand,6,18,1981 New Zealand tour,Parc des Princes,Paris,France,False,False,away_team,07149,Autumn,10.8,9.3,12.9,0.0,,215.0,19.3,,,
1084,1981-11-21,Ireland,Australia,12,16,1981–82 Australia tour of Great Britain and Ireland,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Autumn,9.8,3.1,13.4,0.1,,217.0,22.5,,1016.4,
1086,1981-12-19,Scotland,Australia,24,15,1981–82 Australia tour of Great Britain and Ireland,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Winter,-3.4,-7.0,2.0,0.0,,,6.9,,1013.0,
1087,1982-01-02,England,Australia,15,11,1981–82 Australia tour of Great Britain and Ireland,Twickenham Stadium,London,England,False,False,home_team,03772,Winter,8.6,2.8,13.0,4.1,,192.0,13.7,,,
1088,1982-01-16,Scotland,England,9,9,1982 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,,03171,Winter,0.6,-6.3,3.8,,41.0,,6.6,,1010.0,
1089,1982-01-23,Ireland,Wales,20,12,1982 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,5.6,1.6,8.7,0.1,,,10.0,,1023.0,
1091,1982-02-06,England,Ireland,15,16,1982 Five Nations Championship,Twickenham,London,England,False,False,away_team,03772,Winter,9.3,7.0,12.3,,,211.0,17.0,,1018.9,
1092,1982-02-20,Ireland,Scotland,21,12,1982 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,4.7,4.3,5.9,0.0,,143.0,29.7,,1021.0,
1093,1982-02-20,France,England,15,27,1982 Five Nations Championship,Parc des Princes,Paris,France,False,False,away_team,07149,Winter,1.4,0.8,3.2,0.0,,,,,,
1094,1982-03-06,England,Wales,17,7,1982 Five Nations Championship,Twickenham,London,England,False,False,home_team,03772,Spring,6.3,1.8,9.5,,,175.0,16.8,,1029.2,
1095,1982-03-06,Scotland,France,16,7,1982 Five Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,home_team,03171,Spring,6.8,3.2,9.7,1.5,,,,,,
1096,1982-03-20,France,Ireland,22,9,1982 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Spring,6.7,4.7,9.2,0.0,,299.0,26.3,,1009.7,
1098,1982-07-04,Australia,Scotland,7,12,1982 Scotland tour of Australia,Ballymore Stadium,Brisbane,Australia,False,False,away_team,,,,,,,,,,,,
1099,1982-07-10,Australia,Scotland,33,9,1982 Scotland tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,home_team,94767,Winter,12.2,9.5,15.7,18.2,,,,,,
1100,1982-08-14,New Zealand,Australia,23,16,1982 Australia tour of New Zealand,Lancaster Park,Christchurch,New Zealand,False,False,home_team,93781,Winter,,3.9,12.4,,,,,,,
1101,1982-08-28,New Zealand,Australia,16,19,1982 Australia tour of New Zealand,Athletic Park,Wellington,New Zealand,False,False,away_team,,,,,,,,,,,,
1102,1982-09-11,New Zealand,Australia,33,18,1982 Australia tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,home_team,,,,,,,,,,,,
1103,1982-11-14,France,Argentina,25,12,1982 Argentina tour of France and Spain,Stadium Municipal,Toulouse,France,False,False,home_team,07630,Autumn,9.1,6.5,12.2,5.6,,269.0,24.5,,,
1104,1982-11-20,France,Argentina,13,6,1982 Argentina tour of France and Spain,Parc des Princes,Paris,France,False,False,home_team,07149,Autumn,6.5,2.8,11.8,0.0,,222.0,11.6,,,
1105,1983-01-15,Scotland,Ireland,13,15,1983 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Winter,8.8,5.7,11.7,0.0,,,,,,
1106,1983-01-15,England,France,15,19,1983 Five Nations Championship,Twickenham,London,England,False,False,away_team,03772,Winter,9.8,7.4,11.6,0.0,,286.0,22.6,,1013.2,
1108,1983-02-05,France,Scotland,19,15,1983 Five Nations Championship,Parc des Princes,Paris,France,False,False,home_team,07149,Winter,5.0,0.5,8.6,7.6,,237.0,26.9,,,
1109,1983-02-19,Scotland,Wales,15,19,1983 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Winter,-0.6,-5.0,4.2,0.0,,,7.4,,1033.1,
1110,1983-02-19,Ireland,France,22,16,1983 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,3.6,-1.4,7.6,9.1,,102.0,12.2,,1029.6,
1112,1983-03-05,England,Scotland,12,22,1983 Five Nations Championship,Twickenham Stadium,London,England,False,False,away_team,03772,Spring,5.6,-0.5,12.0,0.0,,262.0,10.9,,1036.7,
